binance-usd;bitcoin;cardano;cdai;ethereum;heco-peg-xrp;matic-network;metabusdcoin;oec-binance-coin;polkadot;solana;tether
1.003526;20365.218140;0.473670;0.022040;1594.692334;0.337080;0.851174;4.061030;290.829666;7.183306;33.197866;1.002486
1.000267;20237.460870;0.476844;0.022041;1607.241356;0.336676;0.855940;4.063450;287.982567;7.263904;33.448733;0.999847
1.000354;20306.071230;0.484028;0.022055;1600.485456;0.333741;0.852296;4.097270;290.465493;7.250666;33.481876;1.000878
1.001661;20277.024050;0.484165;0.022108;1597.381661;0.333234;0.854102;4.071530;292.174550;7.227539;33.444840;0.998736
0.999504;20267.256880;0.482468;0.022088;1594.981162;0.333013;0.852095;4.078820;289.570345;7.211628;33.521767;1.000652
1.001264;20186.284180;0.482087;0.022010;1589.676583;0.335353;0.851201;4.049580;291.584045;7.203842;33.449142;1.000645
1.001707;20193.633350;0.481756;0.022089;1594.941699;0.334273;0.851498;4.078240;289.337512;7.212150;33.440568;1.001149
0.996675;20176.335970;0.479089;0.022053;1580.686593;0.335524;0.843153;4.041680;285.742948;7.109082;33.204776;0.998701
1.005339;19850.476710;0.480557;0.022061;1599.582645;0.337770;0.850979;4.110080;285.863619;7.157405;33.491108;1.000623
1.000139;19989.255260;0.480691;0.022031;1602.550153;0.337842;0.852041;4.115520;286.334044;7.157733;33.438508;1.001417
1.006266;19970.818460;0.481253;0.022040;1620.450031;0.338840;0.858651;4.130820;285.184953;7.199636;33.968858;1.001127
1.000643;20195.581020;0.481658;0.022069;1638.563180;0.338551;0.861160;4.118700;285.978720;7.216058;34.137930;1.000043
1.000228;20296.654950;0.481633;0.022080;1636.436906;0.339192;0.865015;4.120870;286.105685;7.206296;34.084459;1.000789
1.000089;20238.823170;0.479198;0.021986;1630.333578;0.338921;0.856748;4.116360;285.962078;7.130869;33.946002;1.000948
0.999061;20181.803570;0.476643;0.022008;1623.333678;0.338630;0.853750;4.099250;285.278438;7.100570;33.799945;0.998604
0.999590;20134.082770;0.472128;0.022053;1617.518066;0.332427;0.847002;4.056690;287.288313;7.050648;33.442450;1.000146
0.999008;20072.481660;0.470633;0.022051;1603.858514;0.334695;0.840722;4.058080;285.209787;7.036363;33.065416;1.000108
1.001151;20017.664910;0.470222;0.022041;1604.805133;0.336639;0.842063;4.059050;285.688625;7.046296;33.125842;1.000456
1.002400;20045.211070;0.473121;0.022070;1618.170318;0.333700;0.848996;4.050380;285.833202;7.080659;33.392712;1.000805
1.001124;20148.041520;0.474170;0.022065;1606.374182;0.338333;0.855653;4.052230;285.764678;7.097949;33.836022;1.000692
0.999353;20146.097360;0.477903;0.022069;1634.951482;0.339955;0.868834;4.077990;286.490599;7.166337;34.664536;1.000412
1.001996;20201.584840;0.474915;0.022113;1606.338825;0.338884;0.859394;4.042440;286.435277;7.087944;33.939350;0.999107
1.001242;20113.609050;0.475639;0.022113;1589.838844;0.339174;0.862154;4.090990;287.048339;7.105737;33.785619;1.001161
0.999644;20161.732730;0.474343;0.022058;1583.359862;0.337341;0.854354;4.086420;285.657782;7.063295;33.825282;1.000509
0.999668;20149.184530;0.474797;0.022087;1591.186332;0.336436;0.859190;4.063680;286.706588;7.095413;33.914713;0.999967
1.000330;20155.311340;0.476475;0.022090;1590.816492;0.335379;0.859390;4.076380;286.625814;7.115337;33.856917;1.000344
1.000849;20140.133400;0.476950;0.022083;1588.299265;0.332744;0.858261;4.075980;287.381599;7.118518;33.682089;1.000731
1.000926;20141.220150;0.469132;0.022092;1502.182240;0.334749;0.836458;4.026580;285.741765;6.996324;33.121285;1.002187
0.999921;19783.354200;0.467959;0.022047;1489.516397;0.328719;0.824612;4.000350;287.518510;6.948070;32.981713;0.999443
1.000483;19754.333860;0.470222;0.022058;1508.538337;0.330833;0.833147;4.003600;287.921030;7.006717;33.232052;1.000221
0.999265;19844.632580;0.469504;0.022106;1508.186764;0.328941;0.835950;4.036570;289.396062;7.008101;33.435434;1.000016
1.000258;19838.928070;0.467925;0.022027;1499.883051;0.328566;0.834694;4.022060;288.862595;6.963814;33.350043;0.998973
1.001377;19763.104360;0.469263;0.022027;1503.293085;0.328165;0.838225;4.032410;288.671161;6.982495;33.494790;1.000540
1.000497;19812.055580;0.469581;0.022083;1500.948798;0.330633;0.842249;4.055370;291.436650;6.966788;33.578747;0.999538
0.999527;19797.074800;0.467814;0.022066;1492.229187;0.329154;0.838877;4.054660;288.377454;6.970375;33.415047;1.000467
1.002120;19832.497920;0.465766;0.022071;1469.736450;0.328807;0.832245;4.033320;290.134379;6.931153;33.071937;1.002263
1.000082;19744.308140;0.467011;0.021870;1472.225305;0.323977;0.824484;4.063040;292.544349;6.934769;33.099064;1.000288
0.999954;19706.118840;0.468131;0.022016;1476.134474;0.325435;0.827546;4.102200;288.076937;6.944697;33.101651;0.998194
1.000969;19728.947310;0.468057;0.022113;1474.139930;0.325516;0.826704;4.092770;290.500138;6.941661;33.054234;1.001916
1.000048;19765.216470;0.466727;0.022019;1465.744020;0.324970;0.819800;4.080930;294.235499;6.899969;32.699887;1.000606
0.999971;19756.195560;0.469479;0.022040;1471.802764;0.325854;0.823464;4.109010;296.350110;6.916284;32.881421;1.000703
1.001829;19764.125980;0.469013;0.022057;1475.673785;0.326163;0.822020;4.152740;295.352919;6.928221;32.962493;1.000251
1.000050;19849.081780;0.469092;0.022090;1473.861918;0.325131;0.820798;4.168520;296.034372;6.905698;32.976324;1.000396
1.000456;19763.091640;0.467069;0.022100;1472.248821;0.325557;0.820954;4.164140;295.853477;6.898556;32.982717;1.000604
0.999577;19786.994500;0.466092;0.022034;1471.651696;0.327457;0.815753;4.164530;292.611817;6.891858;32.830124;1.000226
0.999588;19742.905700;0.459182;0.022067;1452.100933;0.322630;0.804808;4.144270;294.310070;6.833372;32.419615;0.999994
1.001247;19686.962160;0.463257;0.022073;1465.070450;0.326374;0.814717;4.191620;295.532933;6.887134;32.680152;1.000500
1.001665;19780.298670;0.465933;0.022058;1472.555882;0.328172;0.816812;4.200620;297.703506;6.922094;32.965702;1.000820
1.001063;19834.565000;0.465713;0.022053;1479.693060;0.328998;0.820999;4.203250;297.331492;6.915498;33.094269;1.000259
0.998234;19877.977090;0.461746;0.022055;1461.396148;0.329020;0.808796;4.237040;300.335333;6.874516;32.747025;1.003721
0.993030;19694.477380;0.456252;0.022084;1432.753832;0.328184;0.797415;4.209780;301.566790;6.782539;31.999312;0.999358
0.999188;19532.430850;0.460991;0.022066;1451.221203;0.329834;0.805609;4.271120;302.017208;6.859850;32.371928;0.999107
1.000136;19707.810610;0.462323;0.021987;1450.163496;0.335360;0.804169;4.280220;302.215327;6.853068;32.276975;1.000594
0.999787;19650.750210;0.459388;0.021987;1428.866285;0.337854;0.797226;4.245260;302.510053;6.793531;31.957993;1.000352
1.001397;19542.145340;0.459422;0.022097;1422.764202;0.335470;0.797021;4.239520;301.086908;6.763465;31.839385;0.999190
1.003992;19473.369780;0.461197;0.022099;1429.902620;0.338144;0.799561;4.222470;298.829276;6.773807;31.962745;1.000333
1.001826;19562.248110;0.463236;0.022065;1433.785644;0.342771;0.805441;4.224160;299.841387;6.831357;32.191599;1.001839
1.001015;19647.431970;0.467926;0.022077;1437.315816;0.344634;0.808068;4.237570;300.051148;6.869426;32.317490;1.000759
1.000478;19757.444000;0.465949;0.022057;1438.934777;0.346003;0.809156;4.226340;302.593580;6.863622;32.237051;1.000697
0.999976;19776.587500;0.469743;0.022078;1435.113838;0.357985;0.809023;4.241520;303.926869;6.879698;32.158353;1.000416
1.001472;19740.612800;0.474650;0.022064;1432.215807;0.356613;0.806399;4.233290;300.791268;6.891363;32.225205;0.999264
1.002450;19764.411710;0.479740;0.022080;1444.804867;0.352461;0.812596;4.287210;296.619166;7.009249;32.743673;1.000367
1.000219;19954.754560;0.479551;0.022048;1445.125026;0.351066;0.816588;4.329080;299.428151;7.029039;32.860429;1.000140
1.000361;19999.640270;0.478565;0.022051;1439.116639;0.349390;0.814634;4.307520;300.471730;6.994495;32.689403;0.999447
1.000919;19891.382810;0.478347;0.022097;1441.625488;0.349888;0.815183;4.308880;303.052484;6.990299;32.711855;1.000690
1.000123;19901.610320;0.478908;0.022082;1443.515549;0.353915;0.816754;4.322110;301.220738;7.023374;32.867479;1.000268
1.000215;19943.734450;0.475138;0.022073;1432.964093;0.347800;0.812287;4.307860;301.722512;6.999944;32.696763;1.000522
1.000341;19856.664920;0.476798;0.022067;1431.151402;0.346045;0.810691;4.303980;302.683932;6.992612;32.672954;1.000200
1.000966;19839.890070;0.477397;0.022083;1433.110516;0.346286;0.812987;4.309750;300.674805;7.023087;32.856673;1.000168
1.000843;19852.282860;0.475751;0.022079;1434.156331;0.347538;0.815371;4.310970;301.997833;7.025105;32.889945;1.000803
0.999934;19892.709660;0.476633;0.022075;1433.239322;0.348209;0.816259;4.333080;302.054338;7.031192;32.934130;0.999800
0.999838;19877.229460;0.476211;0.022084;1425.736612;0.352915;0.815144;4.340950;300.136206;6.983470;32.838393;1.000114
0.999944;19862.843070;0.477232;0.022074;1421.183130;0.354230;0.812401;4.340150;304.118459;6.959012;32.686152;0.999628
1.000042;19823.114380;0.477777;0.022078;1425.071234;0.355414;0.814987;4.313320;303.949878;6.975443;32.804638;1.000755
1.000511;19856.471090;0.481560;0.022132;1422.769423;0.368352;0.814542;4.308740;303.715186;6.997336;32.806777;0.999984
0.999475;19895.033430;0.481642;0.022069;1439.759018;0.372013;0.821259;4.326440;302.741750;7.059229;33.196451;0.999957
1.000101;19906.915070;0.481794;0.022081;1445.115395;0.371677;0.825007;4.328770;303.999114;7.083011;33.316660;1.000123
0.999944;19969.986910;0.483596;0.022037;1464.990116;0.372908;0.827490;4.343590;308.809565;7.116051;33.337365;1.000092
0.999705;20110.664120;0.483133;0.022059;1469.190029;0.375008;0.825976;4.350350;310.271700;7.123924;33.263757;1.000747
1.001252;20084.299440;0.482701;0.022037;1469.270997;0.377266;0.825111;4.337840;308.669103;7.131913;33.253052;1.001173
1.000256;20096.354420;0.482660;0.022055;1465.206463;0.371718;0.821985;4.339620;309.763056;7.119576;33.252050;1.000357
1.000241;20022.176690;0.484740;0.022098;1463.387475;0.372574;0.824371;4.350460;309.728397;7.151823;33.388694;1.000660
1.000642;20083.483790;0.484597;0.022073;1453.895857;0.374633;0.823085;4.352930;309.196960;7.111723;33.327764;1.001600
1.000025;20060.921340;0.485006;0.022106;1465.522944;0.378014;0.825352;4.363680;307.058472;7.019086;33.583403;1.000368
0.999668;20128.716180;0.486937;0.022066;1470.677810;0.376887;0.829423;4.366660;308.077620;7.065374;33.735489;1.000338
1.000709;20129.877780;0.483046;0.022090;1454.680850;0.375985;0.823415;4.341040;312.120155;7.016268;33.748672;1.001363
0.999457;20002.680000;0.483625;0.022089;1453.194379;0.368893;0.823177;4.337210;311.644939;7.002423;33.633174;1.000646
1.000432;20006.617230;0.484589;0.022166;1456.862057;0.368360;0.823938;4.342410;312.281832;6.967494;33.648502;1.000467
1.001441;20041.158170;0.484354;0.022054;1451.967054;0.368417;0.820067;4.344310;310.313252;6.980724;33.426900;1.001298
0.999807;20002.099310;0.484724;0.022098;1453.754060;0.370335;0.822208;4.316540;310.703365;6.996887;33.563077;0.999825
0.999818;20011.242110;0.484252;0.022090;1458.344741;0.369350;0.826541;4.321820;310.612281;7.033300;33.719924;0.999574
1.000473;20077.123370;0.483351;0.022087;1455.241839;0.371841;0.823924;4.316590;310.914238;7.001150;33.791933;1.000749
1.000245;20045.445480;0.489312;0.022095;1454.195465;0.385132;0.821536;4.322340;312.928701;6.996063;33.853454;1.000416
1.000437;20058.017180;0.487394;0.022076;1454.582622;0.385249;0.823936;4.326130;313.855564;6.996780;33.761503;1.000243
0.999351;20050.156290;0.476101;0.022067;1438.317790;0.383332;0.816712;4.301650;312.313192;6.927767;33.358531;1.003879
1.000628;19988.509920;0.478866;0.022031;1434.787756;0.380400;0.816393;4.327660;308.630730;6.913769;33.321302;1.002021
0.999914;19955.412690;0.478583;0.022075;1434.121663;0.379642;0.813827;4.315390;308.136819;6.908953;33.387741;1.000004
1.003758;19929.694940;0.479582;0.022093;1440.046272;0.380563;0.818263;4.308200;309.404403;6.905774;33.479399;1.002283
1.000248;20009.966350;0.478432;0.022045;1436.945943;0.382022;0.815969;4.315600;312.941398;6.899562;33.421640;1.001185
0.991988;19975.540600;0.470958;0.022066;1418.977132;0.379032;0.806312;4.305310;313.001514;6.835585;32.982178;1.000497
0.999435;19798.739200;0.470398;0.022082;1418.553245;0.382308;0.808152;4.281440;311.353742;6.817786;32.935407;1.000487
1.003723;19838.681860;0.469259;0.022091;1397.667562;0.386802;0.803591;4.260440;312.088981;6.803964;32.646722;1.002708
1.000397;19797.436800;0.466185;0.022061;1383.103001;0.387444;0.794501;4.271560;311.088378;6.750392;32.413909;1.002318
1.000497;19693.041460;0.467940;0.022103;1378.996139;0.400966;0.795535;4.261010;315.058434;6.764423;32.336624;1.001586
1.000288;19674.818580;0.468903;0.022124;1382.876943;0.398549;0.795422;4.268290;321.670348;6.787586;32.429878;1.000136
1.000174;19738.324140;0.463933;0.021992;1373.905760;0.392038;0.787024;4.241850;322.333600;6.752891;32.283901;1.000427
1.003168;19734.715040;0.451120;0.022128;1340.169569;0.378986;0.767083;4.149600;325.475226;6.510361;31.473038;1.001462
1.001392;19528.583240;0.451067;0.022057;1339.995824;0.361356;0.757900;4.108090;322.165229;6.480472;31.244156;0.999273
0.999644;19422.593950;0.448138;0.022098;1336.212743;0.356752;0.753935;4.108770;321.931275;6.440467;31.125806;1.000369
0.998294;19440.932170;0.450412;0.022022;1345.018074;0.362629;0.759083;4.141610;329.204099;6.510095;31.607502;0.999717
0.999586;19459.416230;0.449253;0.021976;1340.483545;0.360571;0.758061;4.129740;324.643368;6.502856;31.504974;0.999832
0.993433;19458.652560;0.438265;0.022112;1300.287985;0.340955;0.737825;4.073070;326.098690;6.327120;30.769025;0.999596
1.000862;18746.920900;0.438246;0.022065;1300.827166;0.346032;0.739078;4.082860;327.692491;6.325287;30.949938;0.999461
1.000834;18776.330380;0.442630;0.022096;1306.245366;0.346473;0.742105;4.081760;326.133571;6.298277;31.343374;0.999781
0.998969;18813.965250;0.443469;0.022051;1303.322417;0.359752;0.745083;4.070000;325.233890;6.274101;31.343557;1.001402
1.000988;18755.931670;0.438591;0.022056;1295.583305;0.344823;0.737925;4.052920;326.200365;6.166183;31.185309;1.000141
1.001614;18492.623680;0.438640;0.022047;1302.358737;0.346007;0.737930;4.044200;326.065009;6.199641;31.148457;1.000874
1.000942;18474.106660;0.436451;0.022169;1298.073623;0.342320;0.732820;4.031210;324.733603;6.188349;30.945424;1.002582
1.002534;18471.224600;0.437220;0.022059;1298.734832;0.345921;0.732033;4.039010;325.548151;6.204505;30.980118;1.000462
1.003261;18479.503380;0.442886;0.022101;1313.915697;0.348566;0.741728;4.060350;323.961296;6.245855;31.267989;0.996445
1.003432;18704.881710;0.441747;0.022050;1311.002094;0.350316;0.743076;4.087370;325.043119;6.268454;31.290530;1.003182
1.001395;18721.995370;0.442512;0.022049;1320.039276;0.350879;0.749704;4.098120;325.970681;6.328110;31.501927;1.000857
1.009765;18828.439330;0.448355;0.022071;1340.676828;0.357607;0.761629;4.189940;323.972310;6.376381;31.906952;1.001428
1.003386;19165.811350;0.450694;0.022034;1361.007072;0.356591;0.770201;4.196450;322.803353;6.411395;32.169670;1.001821
0.995646;19344.404340;0.447394;0.022030;1342.453750;0.352280;0.759478;4.143650;324.276538;6.340168;31.886884;1.000501
1.002346;19045.042460;0.450617;0.022079;1351.817063;0.359522;0.764168;4.159260;325.006919;6.371623;32.143126;1.000766
0.998688;19218.495790;0.447170;0.021992;1328.874093;0.361098;0.753338;4.112310;324.151504;6.274201;31.893261;1.000031
1.003445;18980.914060;0.448545;0.021992;1340.167333;0.383308;0.758668;4.140440;324.835946;6.313173;32.356910;0.998891
1.002532;19101.611720;0.455417;0.022071;1359.018241;0.385400;0.766303;4.166280;324.320284;6.386882;32.764465;0.999786
1.001299;19496.141000;0.453549;0.022087;1359.463997;0.380895;0.766124;4.162130;317.926070;6.381802;32.794135;1.000881
1.000468;19549.679390;0.453385;0.022091;1381.237264;0.386724;0.768333;4.164960;319.004653;6.389226;32.783018;1.000666
1.006249;19549.622680;0.454825;0.022086;1388.233890;0.384457;0.769607;4.195310;318.379996;6.423821;32.970360;0.999856
0.999940;19610.739820;0.453930;0.022079;1377.533966;0.386483;0.766894;4.217640;316.964523;6.400148;32.668998;1.000453
1.001171;19546.409140;0.449410;0.022103;1369.484521;0.379984;0.762490;4.204300;317.322346;6.364319;32.584675;1.000849
0.998648;19527.745080;0.448043;0.022110;1364.279254;0.375352;0.758849;4.162400;317.819220;6.318938;32.490032;0.999030
0.999906;19451.874260;0.451237;0.022091;1365.764086;0.378986;0.760497;4.177870;324.265300;6.368263;32.472447;1.001028
1.000353;19472.851760;0.448595;0.022056;1356.035881;0.371311;0.756812;4.169580;323.615925;6.325492;32.441625;0.998486
1.000392;19374.162980;0.447823;0.022010;1355.879144;0.376965;0.755215;4.170510;322.413994;6.299440;32.290860;0.999945
1.000754;19318.559070;0.449274;0.022046;1361.933342;0.375883;0.759310;4.186830;324.548566;6.316315;32.414258;1.000431
1.001213;19388.287980;0.447827;0.022080;1359.792180;0.372822;0.756995;4.179540;324.733155;6.334968;32.271308;1.000521
0.995155;19377.458560;0.446970;0.022029;1355.790678;0.378215;0.756821;4.172960;324.042382;6.314501;32.268179;0.998678
1.000066;19318.842410;0.448754;0.022064;1360.396878;0.381301;0.758954;4.185460;324.134866;6.334045;32.380380;1.001681
0.998071;19352.439060;0.445085;0.022050;1350.754678;0.376180;0.747200;4.146920;324.132693;6.264535;32.033086;1.000021
1.001179;19225.358550;0.446264;0.022061;1359.178777;0.379564;0.748442;4.182640;323.607756;6.302279;32.161819;1.000515
1.000257;19289.144000;0.445930;0.022045;1357.771152;0.379135;0.748448;4.178880;326.321451;6.301237;32.242980;1.000692
1.000315;19243.120420;0.443779;0.022066;1350.960759;0.386683;0.743789;4.148540;322.706758;6.289352;32.145035;1.000718
0.998453;19136.776520;0.441289;0.022088;1343.534109;0.376679;0.740806;4.165610;325.509538;6.232739;31.898170;1.001438
1.001132;18929.983250;0.446626;0.022077;1356.484504;0.395055;0.751458;4.189020;319.522756;6.357017;32.239710;1.001286
0.997093;19061.266620;0.446067;0.022055;1365.529829;0.418202;0.753126;4.131720;320.643262;6.308808;32.316293;0.994947
1.000854;19112.224530;0.446948;0.022245;1366.453973;0.413036;0.752802;4.161810;319.885034;6.333539;32.314389;0.998805
0.999990;19133.096290;0.443591;0.022077;1337.884619;0.402943;0.740430;4.091410;321.991850;6.256270;31.667325;1.001178
0.997786;18830.917030;0.442387;0.022082;1340.396110;0.400653;0.740231;4.074970;318.984942;6.262340;31.691998;0.997746
1.001321;18900.724860;0.444297;0.022097;1354.209640;0.414584;0.746939;4.100360;318.343592;6.308523;31.898955;1.001272
0.998603;19051.021660;0.443298;0.022003;1343.644491;0.404818;0.744715;4.090720;316.684680;6.284231;31.734158;1.001057
0.998639;18987.000710;0.440437;0.022094;1330.734256;0.407999;0.740412;4.084110;320.219664;6.255786;31.689667;1.001205
1.001004;18936.297850;0.442769;0.022078;1330.391793;0.418114;0.741252;4.106320;320.556014;6.269752;31.675072;1.000318
1.000225;18952.908560;0.442479;0.022078;1324.190565;0.411833;0.733711;4.090680;319.730888;6.281259;31.413393;0.999982
1.000757;18874.854560;0.454763;0.022114;1331.612139;0.411078;0.736490;4.093880;320.164051;6.346233;31.687744;0.999645
